program_started : 1563809268853829 : 8537
circBuffer.txt not found!
Starting with clean buffers
received_rejected_message : 1563811463948453 : 10.0.85.38
received_rejected_message : 1563811463949240 : 10.0.85.38
sent_message : 1563811496098755 : 10.0.85.46
sent_message : 1563811496393738 : 10.0.85.46
sent_message : 1563811506333088 : 10.0.85.38
received_accepted_message : 1563811569976801 : 10.0.85.38
sent_message : 1563811620787398 : 10.0.85.46
received_rejected_message : 1563811610476644 : 10.0.85.46
received_accepted_message : 1563811695768732 : 10.0.85.38
sent_message : 1563811708346689 : 10.0.85.46
received_accepted_message : 1563811699210144 : 10.0.85.46
received_rejected_message : 1563811708359192 : 10.0.85.46
sent_message : 1563811718826924 : 10.0.85.38
generated_message : 1563811763947509
sent_message : 1563811792351317 : 10.0.85.46
sent_message : 1563811802976490 : 10.0.85.38
received_rejected_message : 1563811833837229 : 10.0.85.46
device_disconnected : 1563811845784346 : 10.0.85.46
device_disconnected : 1563811845786331 : 10.0.85.46
device_connected : 1563811855069285 : 10.0.85.48
sent_message : 1563811866514865 : 10.0.85.48
sent_message : 1563811866770480 : 10.0.85.48
sent_message : 1563811867056400 : 10.0.85.48
sent_message : 1563811867252711 : 10.0.85.48
sent_message : 1563811867461160 : 10.0.85.48
sent_message : 1563811867664321 : 10.0.85.48
sent_message : 1563811867885798 : 10.0.85.48
sent_message : 1563811868073491 : 10.0.85.48
sent_message : 1563811868239844 : 10.0.85.48
sent_message : 1563811868448301 : 10.0.85.48
sent_message : 1563811868755747 : 10.0.85.48
sent_message : 1563811869005786 : 10.0.85.48
sent_message : 1563811869222306 : 10.0.85.48
sent_message : 1563811869424978 : 10.0.85.48
sent_message : 1563811869644624 : 10.0.85.48
sent_message : 1563811869828623 : 10.0.85.48
sent_message : 1563811870015035 : 10.0.85.48
sent_message : 1563811870191420 : 10.0.85.48
sent_message : 1563811870506772 : 10.0.85.48
sent_message : 1563811870848574 : 10.0.85.48
sent_message : 1563811871331759 : 10.0.85.48
sent_message : 1563811871654638 : 10.0.85.48
sent_message : 1563811871849947 : 10.0.85.48
sent_message : 1563811872127799 : 10.0.85.48
sent_message : 1563811872392862 : 10.0.85.48
