program_started : 1563809260385775 : 8535
sent_message : 1563810657620910 : 10.0.85.38
sent_message : 1563810667566273 : 10.0.85.36
sent_message : 1563810668017755 : 10.0.85.36
received_rejected_message : 1563810659679945 : 10.0.85.37
received_rejected_message : 1563810684875094 : 10.0.85.36
received_accepted_message : 1563810685785734 : 10.0.85.36
sent_message : 1563810699085304 : 10.0.85.37
sent_message : 1563810708259698 : 10.0.85.38
sent_message : 1563810717904416 : 10.0.85.36
received_rejected_message : 1563810709734544 : 10.0.85.37
received_rejected_message : 1563810723174884 : 10.0.85.38
received_accepted_message : 1563810735273669 : 10.0.85.36
sent_message : 1563810747414330 : 10.0.85.37
sent_message : 1563810755122159 : 10.0.85.38
received_accepted_message : 1563810757477694 : 10.0.85.37
received_rejected_message : 1563810764331723 : 10.0.85.37
received_rejected_message : 1563810768181855 : 10.0.85.38
received_rejected_message : 1563810768365556 : 10.0.85.38
received_accepted_message : 1563810781168905 : 10.0.85.36
received_rejected_message : 1563810781378722 : 10.0.85.36
sent_message : 1563810794464703 : 10.0.85.37
sent_message : 1563810805801841 : 10.0.85.38
sent_message : 1563810806266156 : 10.0.85.38
sent_message : 1563810816622496 : 10.0.85.36
received_rejected_message : 1563810807345372 : 10.0.85.37
received_rejected_message : 1563810821456337 : 10.0.85.38
generated_message : 1563810887391738
received_accepted_message : 1563810924158133 : 10.0.85.38
sent_message : 1563810946346866 : 10.0.85.37
sent_message : 1563810946775694 : 10.0.85.37
sent_message : 1563810955432511 : 10.0.85.38
sent_message : 1563810963808308 : 10.0.85.36
sent_message : 1563810964041133 : 10.0.85.36
received_
