program_started : 1563809273214561 : 8538
sent_message : 1563810543831786 : 10.0.85.36
generated_message : 1563810607449953
sent_message : 1563810625168309 : 10.0.85.35
sent_message : 1563810633241596 : 10.0.85.36
sent_message : 1563810641618929 : 10.0.85.37
received_accepted_message : 1563810657348906 : 10.0.85.35
sent_message : 1563810682965384 : 10.0.85.36
received_accepted_message : 1563810677971177 : 10.0.85.37
sent_message : 1563810693171780 : 10.0.85.37
received_rejected_message : 1563810705172395 : 10.0.85.36
received_rejected_message : 1563810705604696 : 10.0.85.36
received_rejected_message : 1563810707983363 : 10.0.85.35
sent_message : 1563810722866593 : 10.0.85.35
sent_message : 1563810731377365 : 10.0.85.36
received_rejected_message : 1563810727463412 : 10.0.85.37
received_accepted_message : 1563810731407667 : 10.0.85.37
received_accepted_message : 1563810750437863 : 10.0.85.36
received_rejected_message : 1563810754853859 : 10.0.85.35
sent_message : 1563810767885692 : 10.0.85.35
sent_message : 1563810768080884 : 10.0.85.35
sent_message : 1563810777876401 : 10.0.85.36
sent_message : 1563810787611692 : 10.0.85.37
received_rejected_message : 1563810776190177 : 10.0.85.37
received_accepted_message : 1563810800539749 : 10.0.85.36
received_rejected_message : 1563810800969186 : 10.0.85.36
received_rejected_message : 1563810805525635 : 10.0.85.35
received_rejected_message : 1563810805987100 : 10.0.85.35
sent_message : 1563810821154408 : 10.0.85.35
sent_message : 1563810841729612 : 10.0.85.37
received_rejected_message : 1563810831642761 : 10.0.85.37
generated_message : 1563810907454894
sent_message : 1563810923860515 : 10.0.85.35
sent_message : 1563810932118479 : 10.0.85.36
sent_message : 1563810946051261 : 10.0.85.37
received_accepted_message : 1563810955159128 : 10.0.85.35
sent_message : 1563810983616565 : 10.0.85.36
sent_message : 1563810996817830 : 10.0.85.37
received_rejected_message : 1563811003360655 : 10.0.85.36
received_rejected_message : 1563811027153758 : 10.0.85.37
received_accepted_message : 1563811058353892 : 10.0.85.36
received_rejected_message : 1563811066800579 : 10.0.85.35
received_accepted_message : 1563811067016907 : 10.0.85.35
sent_message : 1563811082245484 : 10.0.85.35
sent_message : 1563811082533446 : 10.0.85.35
received_rejected_message : 1563811078124992 : 10.0.85.37
generated_message : 1563811087458283
sent_message : 1563811091536795 : 10.0.85.36
received_rejected_message : 1563811082567372 : 10.0.85.37
sent_message : 1563811102310002 : 10.0.85.37
sent_message : 1563811103339090 : 10.0.85.37
sent_message : 1563811136653100 : 10.0.85.35
sent_message : 1563811144608938 : 10.0.85.36
received_accepted_message : 1563811175547783 : 10.0.85.35
sent_message : 1563811206723757 : 10.0.85.37
received_accepted_message : 1563811186656685 : 10.0.85.37
device_disconnected : 1563811206740336 : 10.0.85.35
received_rejected_message : 1563811206744391 : 10.0.85.35
received_rejected_message : 1563811206767610 : 10.0.85.37
device_disconnected : 1563811206769403 : 10.0.85.37
device_connected : 1563811208915400 : 10.0.85.46
generated_message : 1563811211550159
received_rejected_message : 1563811211760194 : 10.0.85.46
received_rejected_message : 1563811211941826 : 10.0.85.46
received_rejected_message : 1563811212213582 : 10.0.85.46
received_rejected_message : 1563811212514406 : 10.0.85.46
received_rejected_message : 1563811212720439 : 10.0.85.46
received_rejected_message : 1563811213156268 : 10.0.85.46
sent_message : 1563811227486785 : 10.0.85.46
sent_message : 1563811227748475 : 10.0.85.46
sent_message : 1563811227965564 : 10.0.85.46
sent_message : 1563811228156417 : 10.0.85.46
sent_message : 1563811228341412 : 10.0.85.46
sent_message : 1563811228559215 : 10.0.85.46
sent_message : 1563811228732233 : 10.0.85.46
sent_message : 1563811228932132 : 10.0.85.46
sent_message : 1563811229214983 : 10.0.85.46
sent_message : 1563811229481637 : 10.0.85.46
sent_message : 1563811229687134 : 10.0.85.46
sent_message : 1563811229895060 : 10.0.85.46
sent_message : 1563811230104222 : 10.0.85.46
sent_message : 1563811230293087 : 10.0.85.46
sent_message : 1563811230488048 : 10.0.85.46
sent_message : 1563811230751585 : 10.0.85.46
sent_message : 1563811231041316 : 10.0.85.46
sent_message : 1563811231268620 : 10.0.85.46
sent_message : 1563811231480055 : 10.0.85.46
sent_message : 1563811231668618 : 10.0.85.46
sent_message : 1563811231860071 : 10.0.85.46
sent_message : 1563811232023029 : 10.0.85.46
sent_message : 1563811232223145 : 10.0.85.46
sent_message : 1563811232387752 : 10.0.85.46
sent_message : 1563811232698736 : 10.0.85.46
sent_message : 1563811232956137 : 10.0.85.46
sent_message : 1563811233163243 : 10.0.85.46
sent_message : 1563811233379766 : 10.0.85.46
sent_message : 1563811233586881 : 10.0.85.46
sent_message : 1563811233788927 : 10.0.85.46
sent_message : 1563811233968901 : 10.0.85.46
sent_message : 1563811234188395 : 10.0.85.46
sent_message : 1563811234529684 : 10.0.85.46
sent_message : 1563811234758034 : 10.0.85.46
sent_message : 1563811234963691 : 10.0.85.46
sent_message : 1563811235168984 : 10.0.85.46
sent_message : 1563811235383802 : 10.0.85.46
sent_message : 1563811235596768 : 10.0.85.46
sent_message : 1563811235769920 : 10.0.85.46
sent_message : 1563811236012960 : 10.0.85.46
sent_message : 1563811245124618 : 10.0.85.37
received_rejected_message : 1563811244451740 : 10.0.85.46
received_rejected_message : 1563811245135287 : 10.0.85.46
received_rejected_message : 1563811245441709 : 10.0.85.46
received_rejected_message : 1563811245855065 : 10.0.85.46
received_rejected_message : 1563811246065493 : 10.0.85.46
received_rejected_message : 1563811246231507 : 10.0.85.46
received_rejected_message : 1563811246389501 : 10.0.85.46
received_rejected_message : 1563811246949805 : 10.0.85.46
received_rejected_message : 1563811247160742 : 10.0.85.46
received_rejected_message : 1563811247370928 : 10.0.85.46
received_rejected_message : 1563811247579296 : 10.0.85.46
received_rejected_message : 1563811247977076 : 10.0.85.46
received_rejected_message : 1563811248388347 : 10.0.85.46
received_rejected_message : 1563811248691830 : 10.0.85.46
received_rejected_message : 1563811249136690 : 10.0.85.46
received_rejected_message : 1563811249355758 : 10.0.85.46
received_rejected_message : 1563811249546180 : 10.0.85.46
received_rejected_message : 1563811249768321 : 10.0.85.46
received_rejected_message : 1563811249965996 : 10.0.85.46
received_rejected_message : 1563811250214215 : 10.0.85.46
received_rejected_message : 1563811250736872 : 10.0.85.46
received_rejected_message : 1563811250946314 : 10.0.85.46
received_rejected_message : 1563811251296856 : 10.0.85.46
received_rejected_message : 1563811251516770 : 10.0.85.46
generated_message : 1563811271552843
sent_message : 1563811314021755 : 10.0.85.46
sent_message : 1563811324218863 : 10.0.85.37
generated_message : 1563811403990332
received_accepted_message : 1563811414413085 : 10.0.85.46
received_rejected_message : 1563811423967211 : 10.0.85.37
sent_message : 1563811433983510 : 10.0.85.46
sent_message : 1563811446084608 : 10.0.85.37
sent_message : 1563811446323584 : 10.0.85.37
received_accepted_message : 1563811506570592 : 10.0.85.37
sent_message : 1563811517971701 : 10.0.85.46
generated_message : 1563811524257294
received_rejected_message : 1563811537664203 : 10.0.85.46
sent_message : 1563811559078035 : 10.0.85.46
sent_message : 1563811570192206 : 10.0.85.37
generated_message : 1563811648998872

Terminating Threads
Wait until each thread finishes it's current loop.(it might take some time)
sent_message : 1563811684921086 : 10.0.85.46
sent_message : 1563811695984030 : 10.0.85.37
Client Joined.
generated_message : 1563811833974152
Generator Joined.
Server Joined.
