program_started : 1563814409954987 : 8558
circBuffer.txt not found!
Starting with clean buffers
device_connected : 1563814411002992 : 10.0.85.37
device_connected : 1563814430254406 : 10.0.85.36
received_accepted_message : 1563814430668919 : 10.0.85.37
received_accepted_message : 1563814430953217 : 10.0.85.37
received_accepted_message : 1563814431157937 : 10.0.85.37
sent_message : 1563814431529793 : 10.0.85.37
sent_message : 1563814432184085 : 10.0.85.36
sent_message : 1563814432399497 : 10.0.85.36
sent_message : 1563814432605505 : 10.0.85.36
received_accepted_message : 1563814431355632 : 10.0.85.37
received_accepted_message : 1563814432607823 : 10.0.85.37
received_accepted_message : 1563814432608185 : 10.0.85.37
received_accepted_message : 1563814432608505 : 10.0.85.37
received_accepted_message : 1563814432608813 : 10.0.85.37
received_accepted_message : 1563814432609191 : 10.0.85.37
received_accepted_message : 1563814432722816 : 10.0.85.37
received_accepted_message : 1563814432961153 : 10.0.85.37
received_accepted_message : 1563814433167795 : 10.0.85.37
received_accepted_message : 1563814433371642 : 10.0.85.37
received_accepted_message : 1563814433579103 : 10.0.85.37
received_accepted_message : 1563814433766745 : 10.0.85.37
received_accepted_message : 1563814433939195 : 10.0.85.37
received_accepted_message : 1563814434125221 : 10.0.85.37
received_accepted_message : 1563814434458298 : 10.0.85.37
received_accepted_message : 1563814434691796 : 10.0.85.37
received_accepted_message : 1563814434887828 : 10.0.85.37
received_accepted_message : 1563814435086858 : 10.0.85.37
received_accepted_message : 1563814435253912 : 10.0.85.37
received_accepted_message : 1563814435444959 : 10.0.85.37
received_accepted_message : 1563814435629874 : 10.0.85.37
received_accepted_message : 1563814435784923 : 10.0.85.37
received_accepted_message : 1563814436038295 : 10.0.85.37
received_accepted_message : 1563814436316632 : 10.0.85.37
received_accepted_message : 1563814436519098 : 10.0.85.37
received_accepted_message : 1563814436733957 : 10.0.85.37
received_accepted_message : 1563814436921744 : 10.0.85.37
received_accepted_message : 1563814437106721 : 10.0.85.37
received_accepted_message : 1563814437298861 : 10.0.85.37
received_accepted_message : 1563814437479816 : 10.0.85.37
received_accepted_message : 1563814437640237 : 10.0.85.37
received_accepted_message : 1563814437891990 : 10.0.85.37
received_accepted_message : 1563814438175094 : 10.0.85.37
received_accepted_message : 1563814438395883 : 10.0.85.37
received_accepted_message : 1563814438596717 : 10.0.85.37
received_accepted_message : 1563814438803497 : 10.0.85.37
received_accepted_message : 1563814439006426 : 10.0.85.37
received_accepted_message : 1563814439200627 : 10.0.85.37
received_accepted_message : 1563814439365275 : 10.0.85.37
received_accepted_message : 1563814439643819 : 10.0.85.37
received_accepted_message : 1563814439931347 : 10.0.85.37
received_accepted_message : 1563814440146651 : 10.0.85.37
received_accepted_message : 1563814440334722 : 10.0.85.37
received_accepted_message : 1563814440573411 : 10.0.85.37
received_accepted_message : 1563814440788917 : 10.0.85.37
received_accepted_message : 1563814440994525 : 10.0.85.37
received_accepted_message : 1563814441193561 : 10.0.85.37
received_accepted_message : 1563814441455866 : 10.0.85.37
received_accepted_message : 1563814441706897 : 10.0.85.37
received_accepted_message : 1563814441941429 : 10.0.85.37
received_accepted_message : 1563814442172211 : 10.0.85.37
received_accepted_message : 1563814442358717 : 10.0.85.37
received_accepted_message : 1563814442564328 : 10.0.85.37
received_accepted_message : 1563814442747269 : 10.0.85.37
received_accepted_message : 1563814442959318 : 10.0.85.37
received_accepted_message : 1563814443210479 : 10.0.85.37
received_accepted_message : 1563814443495471 : 10.0.85.37
received_accepted_message : 1563814443726417 : 10.0.85.37
received_accepted_message : 1563814443944942 : 10.0.85.37
received_accepted_message : 1563814444185715 : 10.0.85.37
received_accepted_message : 1563814444391005 : 10.0.85.37
received_accepted_message : 1563814444616752 : 10.0.85.37
received_accepted_message : 1563814444824348 : 10.0.85.37
received_accepted_message : 1563814445348954 : 10.0.85.37
received_accepted_message : 1563814445889765 : 10.0.85.37
received_accepted_message : 1563814446174911 : 10.0.85.37
received_accepted_message : 1563814446401204 : 10.0.85.37
received_accepted_message : 1563814446594389 : 10.0.85.37
received_accepted_message : 1563814446779717 : 10.0.85.37
received_accepted_message : 1563814447152499 : 10.0.85.37
received_accepted_message : 1563814447391054 : 10.0.85.37
received_accepted_message : 1563814447633379 : 10.0.85.37
received_accepted_message : 1563814447851713 : 10.0.85.37
received_accepted_message : 1563814448068405 : 10.0.85.37
received_accepted_message : 1563814448280009 : 10.0.85.37
received_accepted_message : 1563814448489526 : 10.0.85.37
received_accepted_message : 1563814448763186 : 10.0.85.37
received_accepted_message : 1563814449061973 : 10.0.85.37
received_accepted_message : 1563814449283947 : 10.0.85.37
received_accepted_message : 1563814449492373 : 10.0.85.37
sent_message : 1563814454939973 : 10.0.85.37
sent_message : 1563814455438534 : 10.0.85.37
sent_message : 1563814455835108 : 10.0.85.37
sent_message : 1563814456511871 : 10.0.85.37
sent_message : 1563814456881828 : 10.0.85.37
sent_message : 1563814457260256 : 10.0.85.37
sent_message : 1563814457574104 : 10.0.85.37
sent_message : 1563814458069752 : 10.0.85.37
sent_message : 1563814458869271 : 10.0.85.37
sent_message : 1563814459240771 : 10.0.85.37
sent_message : 1563814459636453 : 10.0.85.37
sent_message : 1563814459964724 : 10.0.85.37
sent_message : 1563814460562360 : 10.0.85.37
sent_message : 1563814460880420 : 10.0.85.37
sent_message : 1563814461373473 : 10.0.85.37
sent_message : 1563814461849287 : 10.0.85.37
sent_message : 1563814462239443 : 10.0.85.37
sent_message : 1563814462567338 : 10.0.85.37
sent_message : 1563814463264714 : 10.0.85.37
sent_message : 1563814463615911 : 10.0.85.37
sent_message : 1563814464459269 : 10.0.85.37
sent_message : 1563814465265338 : 10.0.85.37
sent_message : 1563814465613743 : 10.0.85.37
sent_message : 1563814465964613 : 10.0.85.37
sent_message : 1563814466328861 : 10.0.85.37
sent_message : 1563814466952424 : 10.0.85.37
sent_message : 1563814467442915 : 10.0.85.37
sent_message : 1563814468305218 : 10.0.85.37
sent_message : 1563814468677387 : 10.0.85.37
sent_message : 1563814469017008 : 10.0.85.37
sent_message : 1563814469355120 : 10.0.85.37
sent_message : 1563814470066627 : 10.0.85.37
