program_started : 1564269041356645 : 8535
circBuffer.txt not found!
Starting with clean buffers
sent_message : 1564270410869037 : 10.0.85.37
generated_message : 1564270482109039
sent_message : 1564270489105501 : 10.0.85.36
sent_message : 1564270489121238 : 10.0.85.37
sent_message : 1564270489130020 : 10.0.85.38
generated_message : 1564270542129793
sent_message : 1564270547918436 : 10.0.85.36
sent_message : 1564270547927339 : 10.0.85.37
sent_message : 1564270547928355 : 10.0.85.38
received_accepted_message : 1564270570401703 : 10.0.85.38
received_rejected_message : 1564270577649621 : 10.0.85.36
received_rejected_message : 1564270585474569 : 10.0.85.37
sent_message : 1564270587052339 : 10.0.85.36
sent_message : 1564270587056579 : 10.0.85.37
generated_message : 1564270602146965
sent_message : 1564270606603595 : 10.0.85.36
sent_message : 1564270606619800 : 10.0.85.37
sent_message : 1564270606631373 : 10.0.85.38
received_accepted_message : 1564270624639002 : 10.0.85.37
sent_message : 1564270626221575 : 10.0.85.36
sent_message : 1564270626224008 : 10.0.85.38
received_rejected_message : 1564270629233736 : 10.0.85.38
received_rejected_message : 1564270636364540 : 10.0.85.36
received_accepted_message : 1564270675458443 : 10.0.85.36
received_rejected_message : 1564270683196269 : 10.0.85.37
sent_message : 1564270684814027 : 10.0.85.37
sent_message : 1564270684820547 : 10.0.85.38
received_rejected_message : 1564270688008449 : 10.0.85.38
received_accepted_message : 1564270746621334 : 10.0.85.38
received_rejected_message : 1564270753691867 : 10.0.85.36
received_rejected_message : 1564270761451434 : 10.0.85.37
sent_message : 1564270762936048 : 10.0.85.36
sent_message : 1564270762946653 : 10.0.85.37
generated_message : 1564270842157950
sent_message : 1564270860615796 : 10.0.85.36
sent_message : 1564270860624388 : 10.0.85.37
sent_message : 1564270860625865 : 10.0.85.38
received_rejected_message : 1564270870588092 : 10.0.85.37
server_device_disconnected : 1564270870590810 : 10.0.85.36
client_device_connected : 1564270915721321 : 10.0.85.46
sent_message : 1564270915744043 : 10.0.85.46
sent_message : 1564270915754964 : 10.0.85.46
sent_message : 1564270915756426 : 10.0.85.46
sent_message : 1564270915759415 : 10.0.85.46
sent_message : 1564270915761533 : 10.0.85.46
sent_message : 1564270915764255 : 10.0.85.46
sent_message : 1564270915766680 : 10.0.85.46
sent_message : 1564270915768287 : 10.0.85.46
sent_message : 1564270915769502 : 10.0.85.46
sent_message : 1564270915770669 : 10.0.85.46
sent_message : 1564270915771079 : 10.0.85.46
sent_message : 1564270915776486 : 10.0.85.46
sent_message : 1564270915778569 : 10.0.85.46
sent_message : 1564270915780704 : 10.0.85.46
sent_message : 1564270915783119 : 10.0.85.46
sent_message : 1564270915785302 : 10.0.85.46
sent_message : 1564270915785856 : 10.0.85.46
sent_message : 1564270915787147 : 10.0.85.46
sent_message : 1564270915788888 : 10.0.85.46
sent_message : 1564270915790049 : 10.0.85.46
sent_message : 1564270915791205 : 10.0.85.46
sent_message : 1564270915791663 : 10.0.85.46
sent_message : 1564270915796636 : 10.0.85.46
sent_message : 1564270915798752 : 10.0.85.46
sent_message : 1564270915800887 : 10.0.85.46
sent_message : 1564270915803279 : 10.0.85.46
sent_message : 1564270915805396 : 10.0.85.46
sent_message : 1564270915806519 : 10.0.85.46
sent_message : 1564270915807504 : 10.0.85.46
sent_message : 1564270915807965 : 10.0.85.46
sent_message : 1564270915809007 : 10.0.85.46
sent_message : 1564270915809460 : 10.0.85.46
sent_message : 1564270915810446 : 10.0.85.46
sent_message : 1564270915811409 : 10.0.85.46
sent_message : 1564270915815775 : 10.0.85.46
received_rejected_message : 1564270930810820 : 10.0.85.46
received_rejected_message : 1564270930814496 : 10.0.85.46
received_rejected_message : 1564270930816450 : 10.0.85.46
received_rejected_message : 1564270930818192 : 10.0.85.46
received_rejected_message : 1564270930819809 : 10.0.85.46
received_rejected_message : 1564270930821581 : 10.0.85.46
received_rejected_message : 1564270930823786 : 10.0.85.46
received_rejected_message : 1564270930827074 : 10.0.85.46
received_rejected_message : 1564270930834348 : 10.0.85.46
received_rejected_message : 1564270930836731 : 10.0.85.46
received_rejected_message : 1564270930838553 : 10.0.85.46
received_rejected_message : 1564270930840463 : 10.0.85.46
received_rejected_message : 1564270930841996 : 10.0.85.46
received_rejected_message : 1564270930843678 : 10.0.85.46
received_rejected_message : 1564270930844932 : 10.0.85.46
received_rejected_message : 1564270930846144 : 10.0.85.46
received_rejected_message : 1564270930847336 : 10.0.85.46
received_rejected_message : 1564270930848608 : 10.0.85.46
received_rejected_message : 1564270930849654 : 10.0.85.46
received_rejected_message : 1564270930850132 : 10.0.85.46
received_rejected_message : 1564270930850652 : 10.0.85.46
received_rejected_message : 1564270930851283 : 10.0.85.46
received_rejected_message : 1564270930851705 : 10.0.85.46
received_rejected_message : 1564270930854272 : 10.0.85.46
received_rejected_message : 1564270930855587 : 10.0.85.46
received_accepted_message : 1564270933962990 : 10.0.85.37
sent_message : 1564270935330735 : 10.0.85.46
sent_message : 1564270935333205 : 10.0.85.38
received_rejected_message : 1564270950433337 : 10.0.85.46
received_accepted_message : 1564271049521817 : 10.0.85.38
received_rejected_message : 1564271051132783 : 10.0.85.37
sent_message : 1564271052596976 : 10.0.85.46
sent_message : 1564271052601360 : 10.0.85.37
received_rejected_message : 1564271067578055 : 10.0.85.46
generated_message : 1564271142172005
sent_message : 1564271150280397 : 10.0.85.46
sent_message : 1564271150300392 : 10.0.85.37
sent_message : 1564271150303245 : 10.0.85.38
received_accepted_message : 1564271168249787 : 10.0.85.37
sent_message : 1564271169901267 : 10.0.85.46
sent_message : 1564271169903387 : 10.0.85.38
