program_started : 1563836532265624 : 8546
circBuffer.txt not found!
Starting with clean buffers
device_connected : 1563836553549543 : 10.0.85.35
device_connected : 1563836553562696 : 10.0.85.38
received_accepted_message : 1563836558961436 : 10.0.85.35
received_accepted_message : 1563836559221762 : 10.0.85.35
received_accepted_message : 1563836559433624 : 10.0.85.35
received_accepted_message : 1563836559669086 : 10.0.85.35
received_accepted_message : 1563836559874207 : 10.0.85.35
received_accepted_message : 1563836560098629 : 10.0.85.35
received_accepted_message : 1563836560384678 : 10.0.85.35
received_accepted_message : 1563836560683474 : 10.0.85.35
received_accepted_message : 1563836560931172 : 10.0.85.35
received_accepted_message : 1563836561157619 : 10.0.85.35
received_accepted_message : 1563836561377857 : 10.0.85.35
received_accepted_message : 1563836561593095 : 10.0.85.35
received_accepted_message : 1563836561804259 : 10.0.85.35
received_accepted_message : 1563836562020000 : 10.0.85.35
received_accepted_message : 1563836562355328 : 10.0.85.35
received_accepted_message : 1563836562658970 : 10.0.85.35
received_accepted_message : 1563836562892782 : 10.0.85.35
received_accepted_message : 1563836563111163 : 10.0.85.35
received_accepted_message : 1563836563338699 : 10.0.85.35
received_accepted_message : 1563836563548377 : 10.0.85.35
generated_message : 1563836563736248
received_accepted_message : 1563836563773164 : 10.0.85.35
received_accepted_message : 1563836564090276 : 10.0.85.35
received_accepted_message : 1563836564390062 : 10.0.85.35
received_accepted_message : 1563836564660937 : 10.0.85.35
received_accepted_message : 1563836564883529 : 10.0.85.35
received_accepted_message : 1563836565111347 : 10.0.85.35
received_accepted_message : 1563836565350132 : 10.0.85.35
received_accepted_message : 1563836565555698 : 10.0.85.35
received_accepted_message : 1563836565738186 : 10.0.85.35
received_accepted_message : 1563836566078697 : 10.0.85.35
received_accepted_message : 1563836566354431 : 10.0.85.35
received_accepted_message : 1563836566581586 : 10.0.85.35
received_accepted_message : 1563836566847908 : 10.0.85.35
received_accepted_message : 1563836567078722 : 10.0.85.35
received_accepted_message : 1563836567256975 : 10.0.85.35
received_accepted_message : 1563836567448210 : 10.0.85.35
received_accepted_message : 1563836567648928 : 10.0.85.35
received_accepted_message : 1563836567982804 : 10.0.85.35
received_accepted_message : 1563836568261099 : 10.0.85.35
received_accepted_message : 1563836568502252 : 10.0.85.35
received_accepted_message : 1563836568741714 : 10.0.85.35
received_accepted_message : 1563836568966001 : 10.0.85.35
received_accepted_message : 1563836569195677 : 10.0.85.35
received_accepted_message : 1563836569404382 : 10.0.85.35
received_accepted_message : 1563836569672238 : 10.0.85.35
received_accepted_message : 1563836570001757 : 10.0.85.35
received_accepted_message : 1563836570225464 : 10.0.85.35
received_accepted_message : 1563836570457044 : 10.0.85.35
received_accepted_message : 1563836570655158 : 10.0.85.35
received_accepted_message : 1563836570890144 : 10.0.85.35
received_accepted_message : 1563836571113408 : 10.0.85.35
received_accepted_message : 1563836571320283 : 10.0.85.35
received_accepted_message : 1563836571609345 : 10.0.85.35
received_accepted_message : 1563836571906289 : 10.0.85.35
received_accepted_message : 1563836572148977 : 10.0.85.35
received_accepted_message : 1563836572383276 : 10.0.85.35
received_accepted_message : 1563836572630100 : 10.0.85.35
received_accepted_message : 1563836572914877 : 10.0.85.35
received_accepted_message : 1563836573141093 : 10.0.85.35
sent_message : 1563836574325657 : 10.0.85.35
sent_message : 1563836574862688 : 10.0.85.35
sent_message : 1563836575267301 : 10.0.85.35
sent_message : 1563836576134359 : 10.0.85.35
sent_message : 1563836576545155 : 10.0.85.35
sent_message : 1563836576896695 : 10.0.85.35
sent_message : 1563836577981654 : 10.0.85.35
sent_message : 1563836578434210 : 10.0.85.35
sent_message : 1563836579322566 : 10.0.85.35
sent_message : 1563836580488913 : 10.0.85.35
sent_message : 1563836581208877 : 10.0.85.35
sent_message : 1563836582062890 : 10.0.85.35
sent_message : 1563836582470888 : 10.0.85.35
sent_message : 1563836583213656 : 10.0.85.35
sent_message : 1563836583508743 : 10.0.85.35
sent_message : 1563836583965411 : 10.0.85.35
sent_message : 1563836585002099 : 10.0.85.35
sent_message : 1563836585382310 : 10.0.85.35
sent_message : 1563836585840721 : 10.0.85.35
sent_message : 1563836586582294 : 10.0.85.35
sent_message : 1563836587016567 : 10.0.85.35
sent_message : 1563836587584976 : 10.0.85.35
sent_message : 1563836588531874 : 10.0.85.35
sent_message : 1563836588951109 : 10.0.85.35
sent_message : 1563836589345762 : 10.0.85.35
sent_message : 1563836590099014 : 10.0.85.35
sent_message : 1563836591222827 : 10.0.85.35
sent_message : 1563836591685272 : 10.0.85.35
sent_message : 1563836592112032 : 10.0.85.35
sent_message : 1563836592554543 : 10.0.85.35
sent_message : 1563836592966187 : 10.0.85.35
generated_message : 1563836593744374
sent_message : 1563836593871809 : 10.0.85.35
sent_message : 1563836594888177 : 10.0.85.35
sent_message : 1563836595194697 : 10.0.85.35
sent_message : 1563836596022537 : 10.0.85.35
sent_message : 1563836596812092 : 10.0.85.35
sent_message : 1563836597436839 : 10.0.85.35
sent_message : 1563836597937505 : 10.0.85.35
sent_message : 1563836598349056 : 10.0.85.35
sent_message : 1563836598750193 : 10.0.85.35
sent_message : 1563836599166295 : 10.0.85.35
sent_message : 1563836599945373 : 10.0.85.35
sent_message : 1563836600488760 : 10.0.85.35
sent_message : 1563836601005227 : 10.0.85.35
received_accepted_message : 1563836573463119 : 10.0.85.35
sent_message : 1563836601445746 : 10.0.85.38
sent_message : 1563836601843224 : 10.0.85.38
sent_message : 1563836602234703 : 10.0.85.38
sent_message : 1563836603064166 : 10.0.85.38
sent_message : 1563836603546522 : 10.0.85.38
sent_message : 1563836604097195 : 10.0.85.38
sent_message : 1563836604580181 : 10.0.85.38
sent_message : 1563836604825089 : 10.0.85.38
sent_message : 1563836605076125 : 10.0.85.38
sent_message : 1563836605536279 : 10.0.85.38
sent_message : 1563836605900829 : 10.0.85.38
sent_message : 1563836606188155 : 10.0.85.38
sent_message : 1563836606591721 : 10.0.85.38
sent_message : 1563836607306723 : 10.0.85.38
sent_message : 1563836607626710 : 10.0.85.38
sent_message : 1563836608391029 : 10.0.85.38
